V1	V2	V3	V4	V5	V6	AGENCYID	V7	V8	V9	V10	V11	V12	V13	V14	V15	V34	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V62F	V63	V63F	V64	V64F	V65	V65F	V66	V66F	V67	V67F	V68	V68F	V69	V69F	V70	V70F	V71	V71F	V72	V72F	V73	V73F	V74	V74F	V75	V75F	V76	V76F	V77	V77F	V78	V78F	V79	V79F	V80	V80F	V81	V81F	V82	V82F	V83	V84	V84F	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V101F	V102	V102F	V103	V103F	V104	V104F	V105	V105F	V106	V106F	V107	V107F	V108	V108F	V109	V109F	V110	V110F	V111	V111F	V112	V112F	V113	V113F	V114	V114F	V115	V115F	V116	V116F	V117	V117F	V118	V118F	V119	V119F	V120	V120F	V121	V121F	V122	V122F	V123	V123F	V124	V125	V126	V127	V128	V129	V130	V131	V132	V132F	V133	V133F	V134	V134F	V135	V135F	V136	V136F	V137	V137F	V138	V139	V140	V141	V142	V143	V144	V145	V146	V147	V148	V149	V150	V151	V152	V153	V154	V155	V156	V157	V158	V159	V160	V161	V162	V163	V164	V165	V166	V167	V168	V169	V170	V171	V172	V173	V174	V175	V176	V177	V178	V179	V179F	V180	V181	V181F	V182	V183	V183F	V184	V185	V185F	V186	V187	V188	V188F	V189	V190	V190F	V191	V192	V192F	V193	V194	V194F	V195	V196	V197	V198	V199	V200	V201	V202	V203	V204	V205	V206	V207	V208	V209	V210	V211	V212	V213	V214	V215	V216	V217	V218	V219	V220	V221	V222	V223	V224	V225	V226	V227	V228	V229	V230	V231	V232	V233	V234	V235	V236	V237	V238	V239	V240	V241	V242	V243	V244	V244F	V245	V245F	V246	V246F	V247	V247F	V248	V248F	V249	V249F	V250	V250F	V251	V251F	V252	V253	V254	V255	V256	V257	V258	V259	V260	V261	V262	V263	V264	V265	V266	V267	V268	V269	V270	V271	V272	V273	V274	V275	V276	V277	V278	V279	V280	V281	V282	V283	V284	V285	V286	V287	V288	V289	V290	V291	V292	V293	V294	V294F	V295	V295F	V296	V296F	V297	V297F	V298	V298F	V299	V299F	V300	V300F	V301	V301F	V302	V303	V304	V304F	V305	V305F	V306	V307	V308	V309	V310	V311	V312	V313	V314	V315	V316	V317	V318	V319	V319F	V320	V320F	V321	V321F	V322	V322F	V323	V324	V325	V326	V327	V328	V329	V330	V331	V332	V333	V334	V335	V336	V337	V338	V339	V340	V341	V342	V343	V344	V345	V346	V347	V348	V349	V350	V351	V352	V353	V354	V355	V356	V357	V358	V359	V360	V361	V362	V363	V364	V365	V366	V367	V368	V369	V370	V371	V372	V373	V374	V375	V376	V377	V378	V379	V380	V381
05	2	019	006	02	60100	0520190060260100	BELL POLICE DEPT	BELL	06037	448049	36664	LOS ANGELES	03	47	CJ-38L	1927	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	40	0	37	0	10	0	0	0	0	0	12	0	0	0	49	0	10	0	29	0	0	0	0	0	29	0	6	0	0	0	0	0	0	0	4100000	0	2	835257	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	4	0	0	720	0	0	0	0	0	350	0	16	0	0	0	20	0	0	3	0	0	0	3	17	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3	0	0	0	3	37	0	0	3	1	1	1	1	2	2	1	1	105000	0	120000	0	55344	0	79265	0	46920	0	67204	0	2	4	3	4	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	1	6	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	1	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	1	1	1	0	0	1	0	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	 	0	0	0	0	0	0	0	0	20	6	10	0	96	6	6	0	1	0	1	0	1	1	1	1	0	0	 	1	1	1	1	0	0	0	0	0	 	0	1	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	 	0	13	0	7	0	2	0	0	0	0	0	0	0	4	0	2	6	2	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	2	0	3	0	3	0	3	0	3	1	1	1	1	2	2	 	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	3.3842	1.0017	.995	1.0015	20	1.0157	3.4312
50	1	017	017	02	10100	5010170170210100	DUNN COUNTY SHERIFF DEPARTMENT	MENOMONIE	55033	 	39858	DUNN	01	19	CJ-38L	9999	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	23	0	23	0	0	0	0	0	0	0	23	0	2	0	46	0	2	0	13	0	1	0	1	0	13	0	4	0	1	0	1	0	1	0	3600000	0	1	0	0	1	0	1	1	1	1	1	0	1	0	1	0	0	0	1	3	60	0	400	0	0	0	0	0	0	3	24	0	0	0	22	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	1	0	1	1	2	1	2	1	2	2	44907	0	56537	0	33036	0	40362	0	27102	0	36878	0	2	4	3	4	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	0	0	1	1	1	1	1	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	 	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	 	0	3	1	0	1	0	0	0	0	 	0	1	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	 	0	13	0	7	0	1	0	0	0	0	0	1	0	0	0	0	0	1	2	1	0	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	5	0	0	0	2	0	0	0	1	2	1	1	2	3	 	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	4	1.0007	1.0011	.9989	46	1.0294	4.1205
24	2	027	004	02	60100	2420270040260100	CHAMPLIN CITY POLICE DEPT	CHAMPLIN	27053	512000	22193	HENNEPIN	03	19	CJ-38L	1952	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	22	0	22	0	0	3	1	0	1	0	2	0	1	0	25	0	2	0	14	0	2	0	1	0	14	0	5	0	0	0	0	0	0	0	2250000	0	1	5000	0	1	1	1	1	1	1	1	0	1	0	1	0	0	0	1	2	0	0	270	0	0	3	0	0	480	0	16	0	0	0	20	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	2	0	1	1	2	2	2	2	2	1	75000	0	75000	0	54000	0	59000	0	28000	0	46000	0	1	3	3	4	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	1	13	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	1	1	0	0	1	3	0	0	0	1	0	1	1	0	1	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0	0	0	 	2	0	0	0	0	0	0	0	3	0	3	0	4	0	4	0	0	0	1	0	1	1	1	1	0	0	 	0	1	1	1	1	0	0	0	0	 	0	1	0	0	0	1	0	1	0	0	0	0	1	1	0	1	0	1	0	 	0	13	0	7	0	1	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	2	 	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	7.0889	1.0006	1	.9989	17	1	7.0854
14	2	081	005	02	60100	1420810050260100	EAST MOLINE POLICE	EAST MOLINE	17161	196000	20333	ROCK ISLAND	03	37	CJ-38L	1907	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	4	0	0	0	39	0	39	0	0	0	0	0	0	0	12	0	0	3	51	0	0	3	28	0	1	0	2	0	34	4	3	0	0	0	0	0	0	0	2695338	0	2	1676	0	1	0	1	1	0	1	1	0	1	0	1	0	0	0	1	2	0	0	480	0	0	0	0	0	560	0	4	0	18	0	32	0	1	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	1	0	1	1	1	2	2	1	2	2	61000	0	61000	 	41857	0	43018	0	28148	0	40243	0	1	4	3	4	0	0	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	 	0	0	0	3	1	0	0	3	0	0	0	0	0	3	0	3	1	0	1	0	0	1	0	0	0	0	 	0	1	0	0	1	0	0	0	0	 	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	 	1	13	0	7	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	3	0	1	0	0	0	0	0	1	1	1	1	1	3	 	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	1	0	0	4.9457	1.0032	1	.9991	19	1.0049	4.9815
47	2	078	002	02	60100	4720780020260100	PULASKI POLICE DEPT	PULASKI	51155	 	9473	PULASKI	03	29	CJ-38L	1886	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	0	1	0	1	0	0	0	30	0	29	0	1	0	0	0	0	0	10	0	0	0	39	0	1	0	29	0	1	0	1	0	16	0	4	0	0	0	0	0	0	0	1700000	0	2	10000	0	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	4	0	0	640	0	0	0	80	0	0	0	40	0	0	0	21	0	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	5	0	2	2	1	2	1	2	2	2	33097	0	49644	0	25378	0	38068	0	21522	0	32280	0	3	2	2	4	1	0	1	0	1	0	0	1	0	1	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1	1	1	0	0	1	1	0	1	1	0	0	0	 	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	1	0	1	1	0	0	0	1	1	0	 	0	1	0	0	1	0	0	0	0	 	0	1	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	 	0	13	0	6	0	6	0	0	0	0	0	0	0	0	0	9	0	1	2	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	6	0	1	0	0	0	0	0	1	1	1	1	1	3	 	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	0	1	0	0	4.9457	1.0032	1	.9991	18	1.024	5.0759
07	3	002	010	02	60100	0730020100260100	FARMINGTON POLICE DEPT	FARMINGTON	09003	328000	23641	HARTFORD	03	41	CJ-38L	9999	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	0	1	0	0	0	3	0	0	0	44	0	44	0	0	3	0	3	0	3	15	0	8	0	59	0	8	0	29	0	3	0	1	0	29	0	4	0	0	0	0	0	1	0	4208666	0	2	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	3	60	0	680	0	0	0	80	0	0	0	18	0	0	0	35	0	8	0	1	0	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	36	0	8	0	1	1	1	2	1	1	2	1	82000	0	82000	4	51478	0	61388	0	38947	0	51423	0	1	4	3	4	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	CITIZEN SURVEY CONDUCTED EVERY 3 YEARS	0	1	1	1	0	1	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	1	18	0	0	0	0	0	0	0	0	0	0	 	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	0	1	0	1	0	1	1	1	1	1	0	0	0	 	0	0	0	3	0	0	0	3	4	0	1	0	72	0	6	0	1	0	1	1	0	1	0	1	0	0	 	0	3	1	0	1	0	0	0	0	 	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	 	1	13	0	6	0	6	0	0	0	0	0	0	0	1	0	8	4	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	1	1	1	1	3	 	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	0	0	1	0	0	3.3842	1.0017	.995	1.0015	19	1.0049	3.3947
04	2	072	003	02	50100	0420720030250100	FAYETTEVILLE POLICE DEPT	FAYETTEVILLE	05143	258000	58047	WASHINGTON	03	79	CJ-38L	1870	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	0	1	0	0	0	1	0	0	0	92	0	87	0	0	0	0	0	0	0	46	0	0	0	133	0	0	0	68	0	9	0	4	0	74	0	12	0	1	0	0	0	0	0	6480126	0	1	37583	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	4	0	0	480	0	0	0	480	0	160	0	0	0	0	0	78	0	5	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	5	0	2	2	2	2	2	2	2	1	50911	4	71765	4	32154	4	44764	4	25294	4	37112	4	2	1	4	4	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	 	1	18	0	0	0	0	0	0	0	0	0	0	 	1	7	0	0	0	0	0	0	0	0	0	0	 	1	1	0	0	1	4	0	0	0	1	1	0	0	0	1	0	1	1	0	1	1	1	0	0	1	1	1	1	0	1	0	1	0	1	0	1	1	1	0	1	1	1	0	1	0	0	0	 	0	0	0	0	4	0	0	0	0	3	0	0	0	3	0	0	1	0	1	1	0	0	0	1	0	0	 	0	1	0	0	1	0	0	0	0	 	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	 	0	13	0	6	0	6	0	0	0	0	0	0	0	2	0	12	0	1	2	3	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	3	 	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	0	1	0	1	0	0	2.1405	1.0032	1	1.0025	24	1	2.1527
33	2	004	004	02	60100	3320040040260100	JOHNSON CITY POLICE DEPT	JOHNSON CITY	36007	096000	15535	BROOME	03	39	CJ-38L	1892	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	0	3	52	0	41	0	0	0	3	0	2	0	6	0	0	0	50	0	2	0	22	0	2	0	2	0	22	0	8	0	0	0	10	0	0	0	2366431	0	2	3888	0	1	1	1	1	0	1	1	1	1	0	1	0	0	0	1	4	0	0	993	0	32	0	0	4	260	4	0	4	21	4	39	0	2	0	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	39	0	2	0	1	0	1	1	2	1	1	1	61800	0	61800	0	45456	0	45456	0	25825	0	25825	0	1	1	2	3	0	0	1	1	1	0	1	1	0	1	1	0	0	1	1	1	0	0	1	0	1	1	0	1	0	 	0	1	1	1	1	1	1	1	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	4	0	0	0	1	0	1	1	1	0	1	0	0	0	1	1	1	0	0	0	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	1	0	1	1	0	0	0	 	2	0	0	0	2	0	0	0	4	0	0	0	8	0	0	0	1	0	0	0	0	0	0	1	0	0	 	0	1	0	0	1	0	0	0	0	 	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	 	0	13	0	6	0	5	0	0	0	0	0	0	0	0	0	4	0	1	2	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	1	1	0	2	0	0	3	0	3	1	1	1	1	1	3	 	1	1	2	0	3	2	1	1	2	4	3	1	1	4	1	2	1	1	4	4	2	0	0	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	1	1	0	1	0	0	4.9457	1.0032	1	.9991	19	1.0049	4.9815
22	3	012	024	02	60100	2230120240260100	WAREHAM POLICE DEPT	WAREHAM	25023	112007	20335	PLYMOUTH	03	52	CJ-38L	1917	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	45	0	44	0	21	0	0	0	0	0	8	0	13	0	52	0	34	0	34	0	43	0	1	0	34	0	5	0	0	0	0	0	0	0	2973121	0	2	2500	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	4	0	0	840	0	0	0	0	0	400	0	40	0	16	0	34	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	4	0	1	1	1	2	2	1	2	2	62030	0	80936	0	41855	0	44017	0	33430	0	36681	0	2	1	3	4	1	0	1	0	0	0	1	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	1	5	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	5	0	0	0	1	1	1	0	1	1	1	0	0	0	1	0	1	0	0	1	1	1	1	0	1	0	1	0	1	1	1	1	1	0	1	1	0	1	1	0	0	0	 	0	0	0	0	0	0	1	0	8	1	2	0	48	0	8	0	1	0	1	0	0	1	0	0	0	0	 	0	3	1	1	1	0	0	0	0	 	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	 	1	13	0	6	0	4	0	0	0	0	0	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	3	 	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	1	0	1	0	0	3.3842	1.0017	.995	1.0015	21	1	3.3781
44	2	101	020	02	60100	4421010200260100	SOUTH HOUSTON POLICE DEPT	SOUTH HOUSTON	48201	336042	15833	HARRIS	03	31	CJ-38L	9999	1	0	1	0	1	1	1	1	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	32	0	32	0	0	0	0	0	0	0	10	0	0	0	42	0	0	0	22	0	0	0	0	0	22	0	4	0	0	0	1	0	0	0	1600000	0	2	20000	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	1	4	0	0	600	0	0	0	240	0	0	0	40	0	0	0	19	0	2	0	2	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	4	7	2	2	1	2	1	2	1	2	42999	0	42999	0	34049	0	35099	0	29603	0	29603	 	3	4	4	4	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	1	0	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	 	0	0	0	0	0	0	0	0	25	7	0	0	72	7	0	0	0	0	1	1	1	1	1	1	0	0	 	1	3	0	0	1	0	0	1	0	 	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	 	1	13	0	6	0	4	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	2	2	2	2	2	2	 	4	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	4.9457	1.0032	1	.9991	19	1.0049	4.9815
24	2	002	008	02	60100	2420020080260100	FRIDLEY POLICE DEPT	FRIDLEY	27003	512000	27449	ANOKA	03	36	CJ-38L	1850	0	1	1	0	1	1	1	1	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	3	0	3	38	0	38	0	0	3	0	0	0	3	8	0	11	0	46	0	11	0	29	0	1	0	2	0	31	0	3	0	0	3	0	3	0	3	3350000	1	1	25000	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	480	0	16	0	0	0	38	0	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	38	0	0	3	1	2	1	2	2	2	2	1	89000	0	89000	0	60000	0	60000	0	31500	0	31500	0	2	1	1	2	1	0	0	0	1	0	0	1	0	1	1	1	1	1	0	1	0	1	1	0	1	0	0	1	0	 	0	0	0	1	0	1	0	0	0	 	1	8	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	1	1	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	0	0	1	0	0	0	 	0	3	0	3	1	0	0	3	3	0	3	0	4	0	4	0	1	0	1	1	1	1	0	0	0	0	 	0	3	0	1	1	0	0	0	0	 	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	 	0	13	0	6	0	2	0	0	3	0	3	0	3	0	3	4	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	3	 	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0	0	0	0	1	0	0	4.9457	1.0032	1	.9991	20	1.0157	5.0351
31	3	013	011	02	60200	3130130110260200	OCEAN TWP (MONMOUTH CO) POLICE DEPT	OAKHURST	34025	519070	26959	MONMOUTH	03	58	CJ-38L	1910	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	0	0	1	0	0	0	59	0	58	0	1	0	0	3	2	0	11	0	2	0	69	0	5	0	36	0	1	0	0	0	36	0	8	0	0	0	1	0	0	0	4211779	0	1	72238	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1	4	0	0	640	0	0	4	0	0	480	0	8	0	40	0	54	1	2	0	1	0	0	3	1	0	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	0	3	56	1	2	0	1	2	1	2	1	1	2	2	100000	0	100000	0	70347	0	70347	0	27000	0	63952	0	1	1	1	2	0	0	0	1	1	1	0	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	CONTINUING WEB SOLICITATION	0	1	1	1	1	1	1	1	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	1	1	0	0	1	0	0	0	1	1	1	0	1	0	1	1	0	1	1	0	0	0	 	0	4	3	0	0	4	3	0	4	0	1	0	12	0	6	0	1	0	1	1	1	1	0	0	0	0	 	0	3	0	1	0	1	0	0	0	 	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	 	0	13	0	6	0	1	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	14	0	0	0	0	0	0	0	1	1	1	1	2	3	 	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	3.3842	1.0017	.995	1.0015	22	1.0074	3.4029
06	2	003	007	02	60100	0620030070260100	SHERIDAN POLICE DEPT	SHERIDAN	08005	208034	5600	ARAPAHOE	03	16	CJ-38L	9999	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	21	0	21	0	0	0	0	0	0	0	6	0	4	0	27	0	4	0	21	0	17	0	1	0	16	0	2	0	0	0	0	0	0	0	1076113	0	2	0	0	1	0	1	1	1	0	1	0	0	1	1	0	0	0	1	4	0	0	0	0	409	0	40	0	504	0	40	0	80	0	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	1	0	2	2	2	2	2	2	2	1	45252	0	60324	0	38256	0	51000	0	33204	0	44268	0	1	3	1	4	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	 	1	0	0	0	0	0	0	0	0	 	0	0	0	0	0	0	0	0	0	0	0	0	 	1	21	0	0	0	0	0	0	0	0	0	0	 	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	0	1	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	 	0	0	0	0	1	0	0	0	5	0	2	 	4	0	2	0	1	0	1	1	0	0	0	1	0	0	 	0	1	0	0	1	0	0	0	0	 	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	 	1	13	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	6	0	0	0	0	0	1	1	1	1	1	3	 	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	7.0889	1.0006	1	.9989	16	1.0167	7.2038
